"stock_season","strata","SVSPP","Region","Species"
"spring",1010,106,"Southern New England / Mid","Winter flounder"
"spring",1020,106,"Southern New England / Mid","Winter flounder"
"spring",1020,106,"Southern New England / Mid","Winter flounder"
"spring",1050,106,"Southern New England / Mid","Winter flounder"
"spring",1050,106,"Southern New England / Mid","Winter flounder"
"spring",1060,106,"Southern New England / Mid","Winter flounder"
"spring",1060,106,"Southern New England / Mid","Winter flounder"
"spring",1090,106,"Southern New England / Mid","Winter flounder"
"spring",1090,106,"Southern New England / Mid","Winter flounder"
"spring",1100,106,"Southern New England / Mid","Winter flounder"
"spring",1100,106,"Southern New England / Mid","Winter flounder"
"spring",1130,106,"Georges Bank","Winter flounder"
"spring",1130,106,"Georges Bank","Winter flounder"
"spring",1140,106,"Georges Bank","Winter flounder"
"spring",1140,106,"Georges Bank","Winter flounder"
"spring",1150,106,"Georges Bank","Winter flounder"
"spring",1150,106,"Georges Bank","Winter flounder"
"spring",1160,106,"Georges Bank","Winter flounder"
"spring",1160,106,"Georges Bank","Winter flounder"
"spring",1170,106,"Georges Bank","Winter flounder"
"spring",1170,106,"Georges Bank","Winter flounder"
"spring",1180,106,"Georges Bank","Winter flounder"
"spring",1180,106,"Georges Bank","Winter flounder"
"spring",1190,106,"Georges Bank","Winter flounder"
"spring",1190,106,"Georges Bank","Winter flounder"
"spring",1200,106,"Georges Bank","Winter flounder"
"spring",1200,106,"Georges Bank","Winter flounder"
"spring",1210,106,"Georges Bank","Winter flounder"
"spring",1210,106,"Georges Bank","Winter flounder"
"spring",1220,106,"Georges Bank","Winter flounder"
"spring",1220,106,"Georges Bank","Winter flounder"
"spring",1230,106,"Georges Bank","Winter flounder"
"spring",1230,106,"Georges Bank","Winter flounder"
"spring",1250,106,"Southern New England / Mid","Winter flounder"
"spring",1250,106,"Southern New England / Mid","Winter flounder"
"spring",1260,106,"Gulf of Maine","Winter flounder"
"spring",1260,106,"Gulf of Maine","Winter flounder"
"spring",1390,106,"Gulf of Maine","Winter flounder"
"spring",1390,106,"Gulf of Maine","Winter flounder"
"spring",1400,106,"Gulf of Maine","Winter flounder"
"spring",1400,106,"Gulf of Maine","Winter flounder"
"spring",1690,106,"Southern New England / Mid","Winter flounder"
"spring",1690,106,"Southern New England / Mid","Winter flounder"
"spring",1700,106,"Southern New England / Mid","Winter flounder"
"spring",1700,106,"Southern New England / Mid","Winter flounder"
"spring",1730,106,"Southern New England / Mid","Winter flounder"
"spring",1730,106,"Southern New England / Mid","Winter flounder"
"spring",1740,106,"Southern New England / Mid","Winter flounder"
"spring",1740,106,"Southern New England / Mid","Winter flounder"
"spring",3020,106,"Southern New England / Mid","Winter flounder"
"spring",3020,106,"Southern New England / Mid","Winter flounder"
"spring",3050,106,"Southern New England / Mid","Winter flounder"
"spring",3050,106,"Southern New England / Mid","Winter flounder"
"spring",3080,106,"Southern New England / Mid","Winter flounder"
"spring",3080,106,"Southern New England / Mid","Winter flounder"
"spring",3110,106,"Southern New England / Mid","Winter flounder"
"spring",3110,106,"Southern New England / Mid","Winter flounder"
"spring",3140,106,"Southern New England / Mid","Winter flounder"
"spring",3140,106,"Southern New England / Mid","Winter flounder"
"spring",3170,106,"Southern New England / Mid","Winter flounder"
"spring",3170,106,"Southern New England / Mid","Winter flounder"
"spring",3200,106,"Southern New England / Mid","Winter flounder"
"spring",3200,106,"Southern New England / Mid","Winter flounder"
"spring",3230,106,"Southern New England / Mid","Winter flounder"
"spring",3230,106,"Southern New England / Mid","Winter flounder"
"spring",3260,106,"Southern New England / Mid","Winter flounder"
"spring",3260,106,"Southern New England / Mid","Winter flounder"
"spring",3290,106,"Southern New England / Mid","Winter flounder"
"spring",3290,106,"Southern New England / Mid","Winter flounder"
"spring",3450,106,"Southern New England / Mid","Winter flounder"
"spring",3450,106,"Southern New England / Mid","Winter flounder"
"spring",3460,106,"Southern New England / Mid","Winter flounder"
"spring",3460,106,"Southern New England / Mid","Winter flounder"
"spring",3560,106,"Southern New England / Mid","Winter flounder"
"spring",3560,106,"Southern New England / Mid","Winter flounder"
"spring",3590,106,"Gulf of Maine","Winter flounder"
"spring",3590,106,"Gulf of Maine","Winter flounder"
"spring",3600,106,"Gulf of Maine","Winter flounder"
"spring",3600,106,"Gulf of Maine","Winter flounder"
"spring",3610,106,"Gulf of Maine","Winter flounder"
"spring",3610,106,"Gulf of Maine","Winter flounder"
"spring",3640,106,"Gulf of Maine","Winter flounder"
"spring",3640,106,"Gulf of Maine","Winter flounder"
"spring",3650,106,"Gulf of Maine","Winter flounder"
"spring",3650,106,"Gulf of Maine","Winter flounder"
"spring",3660,106,"Gulf of Maine","Winter flounder"
"spring",3660,106,"Gulf of Maine","Winter flounder"
"winter",1010,106,"Southern New England / Mid","Winter flounder"
"winter",1010,106,"Southern New England / Mid","Winter flounder"
"winter",1020,106,"Southern New England / Mid","Winter flounder"
"winter",1020,106,"Southern New England / Mid","Winter flounder"
"winter",1050,106,"Southern New England / Mid","Winter flounder"
"winter",1050,106,"Southern New England / Mid","Winter flounder"
"winter",1060,106,"Southern New England / Mid","Winter flounder"
"winter",1060,106,"Southern New England / Mid","Winter flounder"
"winter",1090,106,"Southern New England / Mid","Winter flounder"
"winter",1090,106,"Southern New England / Mid","Winter flounder"
"winter",1100,106,"Southern New England / Mid","Winter flounder"
"winter",1100,106,"Southern New England / Mid","Winter flounder"
"winter",1250,106,"Southern New England / Mid","Winter flounder"
"winter",1250,106,"Southern New England / Mid","Winter flounder"
"winter",1690,106,"Southern New England / Mid","Winter flounder"
"winter",1690,106,"Southern New England / Mid","Winter flounder"
"winter",1700,106,"Southern New England / Mid","Winter flounder"
"winter",1700,106,"Southern New England / Mid","Winter flounder"
"winter",1730,106,"Southern New England / Mid","Winter flounder"
"winter",1730,106,"Southern New England / Mid","Winter flounder"
"winter",1740,106,"Southern New England / Mid","Winter flounder"
"winter",1740,106,"Southern New England / Mid","Winter flounder"
"winter",3020,106,"Southern New England / Mid","Winter flounder"
"winter",3020,106,"Southern New England / Mid","Winter flounder"
"winter",3050,106,"Southern New England / Mid","Winter flounder"
"winter",3050,106,"Southern New England / Mid","Winter flounder"
"winter",3080,106,"Southern New England / Mid","Winter flounder"
"winter",3080,106,"Southern New England / Mid","Winter flounder"
"winter",3110,106,"Southern New England / Mid","Winter flounder"
"winter",3110,106,"Southern New England / Mid","Winter flounder"
"winter",3140,106,"Southern New England / Mid","Winter flounder"
"winter",3140,106,"Southern New England / Mid","Winter flounder"
"winter",3170,106,"Southern New England / Mid","Winter flounder"
"winter",3170,106,"Southern New England / Mid","Winter flounder"
"winter",3200,106,"Southern New England / Mid","Winter flounder"
"winter",3200,106,"Southern New England / Mid","Winter flounder"
"winter",3230,106,"Southern New England / Mid","Winter flounder"
"winter",3230,106,"Southern New England / Mid","Winter flounder"
"winter",3260,106,"Southern New England / Mid","Winter flounder"
"winter",3260,106,"Southern New England / Mid","Winter flounder"
"winter",3290,106,"Southern New England / Mid","Winter flounder"
"winter",3290,106,"Southern New England / Mid","Winter flounder"
"winter",3450,106,"Southern New England / Mid","Winter flounder"
"winter",3450,106,"Southern New England / Mid","Winter flounder"
"winter",3460,106,"Southern New England / Mid","Winter flounder"
"winter",3460,106,"Southern New England / Mid","Winter flounder"
"winter",3560,106,"Southern New England / Mid","Winter flounder"
"winter",3560,106,"Southern New England / Mid","Winter flounder"
