"","Species","Region","Time","Value","Metric","Description","Units","AssessmentYear","max_year","facet","Var","Val","missing","n_data_points","pval","slope","sig"
"17","Atlantic cod","Eastern Georges Bank",2009,454,"Catch","Estimated Total Catch - USA","Metric Tons",2019,2019,"Catch
Estimated Total Catch - USA
Metric Tons","GLORYS bottom temp anomaly
degreesC",0.466250514,FALSE,25,0.215691738825876,-165.581862431545,FALSE
"18","Atlantic cod","Eastern Georges Bank",2010,287,"Catch","Estimated Total Catch - USA","Metric Tons",2019,2019,"Catch
Estimated Total Catch - USA
Metric Tons","GLORYS bottom temp anomaly
degreesC",0.855895732,FALSE,25,0.215691738825876,-165.581862431545,FALSE
"19","Atlantic cod","Eastern Georges Bank",2011,148,"Catch","Estimated Total Catch - USA","Metric Tons",2019,2019,"Catch
Estimated Total Catch - USA
Metric Tons","GLORYS bottom temp anomaly
degreesC",0.36062931,FALSE,25,0.215691738825876,-165.581862431545,FALSE
"20","Atlantic cod","Eastern Georges Bank",2012,40,"Catch","Estimated Total Catch - USA","Metric Tons",2019,2019,"Catch
Estimated Total Catch - USA
Metric Tons","GLORYS bottom temp anomaly
degreesC",1.884990349,FALSE,25,0.215691738825876,-165.581862431545,FALSE
"21","Atlantic cod","Eastern Georges Bank",2013,116,"Catch","Estimated Total Catch - USA","Metric Tons",2019,2019,"Catch
Estimated Total Catch - USA
Metric Tons","GLORYS bottom temp anomaly
degreesC",1.184849764,FALSE,25,0.215691738825876,-165.581862431545,FALSE
"22","Atlantic cod","Eastern Georges Bank",2014,116,"Catch","Estimated Total Catch - USA","Metric Tons",2019,2019,"Catch
Estimated Total Catch - USA
Metric Tons","GLORYS bottom temp anomaly
degreesC",1.220714317,FALSE,25,0.215691738825876,-165.581862431545,FALSE
"23","Atlantic cod","Eastern Georges Bank",2015,97,"Catch","Estimated Total Catch - USA","Metric Tons",2019,2019,"Catch
Estimated Total Catch - USA
Metric Tons","GLORYS bottom temp anomaly
degreesC",1.445139772,FALSE,25,0.215691738825876,-165.581862431545,FALSE
"24","Atlantic cod","Eastern Georges Bank",2016,38,"Catch","Estimated Total Catch - USA","Metric Tons",2019,2019,"Catch
Estimated Total Catch - USA
Metric Tons","GLORYS bottom temp anomaly
degreesC",1.712813225,FALSE,25,0.215691738825876,-165.581862431545,FALSE
"25","Atlantic cod","Eastern Georges Bank",2017,48,"Catch","Estimated Total Catch - USA","Metric Tons",2019,2019,"Catch
Estimated Total Catch - USA
Metric Tons","GLORYS bottom temp anomaly
degreesC",1.165640136,FALSE,25,0.215691738825876,-165.581862431545,FALSE
"26",NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,"GLORYS bottom temp anomaly
degreesC",0.749238974,TRUE,0,NA,NA,NA
